simulation_id,time,interval,perturbation_density,recovery_beta,gamma,decay,noise,mean_r,min_r,mean_D,max_D,reachable_fraction,effective_edges,edge_fraction,weighted_mean_path_cost,weighted_max_path_cost,weighted_efficiency
31,115,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11851138384206156,5.45432983214364,0.8888888888888888,228,0.8636363636363636,13.110250229341096,63.9446330164508,0.1055420096055794
31,116,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11708924723595682,5.388877874157916,0.8888888888888888,228,0.8636363636363636,13.109958204939364,63.94200479683522,0.10554388827358208
31,117,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11568417626912535,5.324211339668021,0.8888888888888888,228,0.8636363636363636,13.109669600883013,63.939407360328055,0.10554574632086944
31,118,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11429596615389584,5.260320803592005,0.8888888888888888,228,0.8636363636363636,13.109384378094989,63.93684035523586,0.1055475839521555
31,119,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11292441456004908,5.1971969539489,0.8888888888888888,228,0.8636363636363636,13.10910249792149,63.934303433674366,0.10554940137061235
31,120,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.1115693215853285,5.1348305905015135,0.8888888888888888,228,0.8636363636363636,13.108823922127918,63.93179625153222,0.10555119877787024
31,121,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.11023048972630453,5.073212623415495,0.8888888888888888,228,0.8636363636363636,13.108548612894879,63.92931846843486,0.10555297637401807
31,122,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888888888888888,0.0,0.10890772384958888,5.012334071934509,0.8888888888888888,228,0.8636363636363636,13.108276532814198,63.92686974770873,0.10555473435760404
31,123,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8888920429550349,0.0,0.10760083116339383,4.952186063071295,0.8888888888888888,228,0.8636363636363636,13.107438675140934,63.915437866062305,0.10555701079945556
31,124,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8889160456260063,0.0,0.10630962118943309,4.892759830314439,0.8888888888888888,228,0.8636363636363636,13.102841363255742,63.84443710104577,0.10556283370607694
31,125,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8889598948062142,0.0,0.10503390573515989,4.834046712350666,0.8888888888888888,228,0.8636363636363636,13.094697227009796,63.71723731746804,0.10557204461800106
31,126,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8890226274940617,0.0,0.10377349886633797,4.776038151802458,0.8888888888888888,228,0.8636363636363636,13.083266746279186,63.537974161710665,0.10558447339271176
31,127,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8891033183383361,0.0,0.1025282168799419,4.718725693980829,0.8888888888888888,228,0.8636363636363636,13.068846643058414,63.31136349188694,0.10559994078882869
31,128,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8892010782470082,0.0,0.10129787827738262,4.662100985653059,0.8888888888888888,228,0.8636363636363636,13.051758027176723,63.04251184897413,0.10561826101718519
31,129,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8893150530465417,0.0,0.10008230373805403,4.606155773825223,0.8888888888888888,228,0.8636363636363636,13.03233500974671,62.736734394975976,0.10563924419138074
31,130,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.889444422189895,0.0,0.09888131609319738,4.55088190453932,0.8888888888888888,228,0.8636363636363636,13.010914349010928,62.399389353271644,0.10566269862237423
31,131,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8895883975114511,0.0,0.09769474030007902,4.496271321684849,0.8888888888888888,228,0.8636363636363636,12.98782651936989,62.035735204353585,0.10568843291474621
31,132,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8897462220271866,0.0,0.09652240341647805,4.44231606582463,0.8888888888888888,228,0.8636363636363636,12.963388420757989,61.650814112413684,0.10571625783538668
31,133,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8899171687784416,0.0,0.09536413457548032,4.389008273034735,0.8888888888888888,228,0.8636363636363636,12.937897790925392,61.24936258459918,0.1057459879377422
31,134,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8901005397177211,0.0,0.09421976496057455,4.336340173758318,0.8888888888888888,228,0.8636363636363636,12.911629259081678,60.835748379190335,0.10577744293577782
31,135,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8902956646350025,0.0,0.09308912778104766,4.284304091673218,0.8888888888888888,228,0.8636363636363636,12.88483189036926,60.41393125518968,0.10581044883110427
31,136,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8905019001230963,0.0,0.0919720582476751,4.23289244257314,0.8888888888888888,228,0.8636363636363636,12.857728015885911,59.987444279853065,0.10584483880411695
31,137,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8907186285806397,0.0,0.09086839354870298,4.182097733262262,0.8888888888888888,228,0.8636363636363636,12.830513117942566,59.55939201016161,0.10588045388549305
31,138,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8909452572513674,0.0,0.08977797282611856,4.131912560463115,0.8888888888888888,228,0.8636363636363636,12.803356538534665,59.13246183689239,0.10591714342812136
31,139,10,0.1,0.036000000000000004,0.144,0.012000000000000002,False,0.8911812172983535,0.0,0.08870063715220512,4.082329609737558,0.8888888888888888,228,0.8636363636363636,12.776122068760928,58.70894501666547,0.10595577096590626
32,0,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,1,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,2,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,3,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
